Epi : 6767, Steps : 1000/1117764, Reward : 979
Epi : 6768, Steps : 379/1118143, Reward : 356
Epi : 6769, Steps : 161/1118304, Reward : 138
Epi : 6770, Steps : 86/1118390, Reward : 63
Epi : 6771, Steps : 151/1118541, Reward : 128
Epi : 6772, Steps : 723/1119264, Reward : 700
Epi : 6773, Steps : 239/1119503, Reward : 216
Epi : 6774, Steps : 1000/1120503, Reward : 979
Epi : 6775, Steps : 667/1121170, Reward : 644
Epi : 6776, Steps : 306/1121476, Reward : 283
Epi : 6777, Steps : 1000/1122476, Reward : 979
Epi : 6778, Steps : 1000/1123476, Reward : 979
Epi : 6779, Steps : 313/1123789, Reward : 290
Epi : 6780, Steps : 701/1124490, Reward : 678
Epi : 6781, Steps : 806/1125296, Reward : 783
Epi : 6782, Steps : 86/1125382, Reward : 63
Epi : 6783, Steps : 218/1125600, Reward : 195
Epi : 6784, Steps : 394/1125994, Reward : 371
Epi : 6785, Steps : 64/1126058, Reward : 41
Epi : 6786, Steps : 921/1126979, Reward : 898
Epi : 6787, Steps : 1000/1127979, Reward : 979
Epi : 6788, Steps : 1000/1128979, Reward : 979
Epi : 6789, Steps : 1000/1129979, Reward : 979
Epi : 6790, Steps : 525/1130504, Reward : 502
Epi : 6791, Steps : 218/1130722, Reward : 195
Epi : 6792, Steps : 93/1130815, Reward : 70
Epi : 6793, Steps : 1000/1131815, Reward : 979
Epi : 6794, Steps : 261/1132076, Reward : 238
Epi : 6795, Steps : 768/1132844, Reward : 745
Epi : 6796, Steps : 322/1133166, Reward : 299
Epi : 6797, Steps : 271/1133437, Reward : 248
Epi : 6798, Steps : 1000/1134437, Reward : 979
Epi : 6799, Steps : 701/1135138, Reward : 678
Epi : 6800, Steps : 877/1136015, Reward : 854
Epi : 6801, Steps : 460/1136475, Reward : 437
Epi : 6802, Steps : 1000/1137475, Reward : 979
Epi : 6803, Steps : 291/1137766, Reward : 268
Epi : 6804, Steps : 354/1138120, Reward : 331
Epi : 6805, Steps : 372/1138492, Reward : 349
Epi : 6806, Steps : 415/1138907, Reward : 392
Epi : 6807, Steps : 482/1139389, Reward : 459
Epi : 6808, Steps : 269/1139658, Reward : 246
Epi : 6809, Steps : 1000/1140658, Reward : 979
Epi : 6810, Steps : 621/1141279, Reward : 598
Epi : 6811, Steps : 93/1141372, Reward : 70
Epi : 6812, Steps : 1000/1142372, Reward : 979
Epi : 6813, Steps : 1000/1143372, Reward : 979
Epi : 6814, Steps : 599/1143971, Reward : 576
Epi : 6815, Steps : 239/1144210, Reward : 216
Epi : 6816, Steps : 1000/1145210, Reward : 979
Epi : 6817, Steps : 42/1145252, Reward : 19
Epi : 6818, Steps : 922/1146174, Reward : 899
Epi : 6819, Steps : 547/1146721, Reward : 524
Epi : 6820, Steps : 432/1147153, Reward : 409
Epi : 6821, Steps : 174/1147327, Reward : 151
Epi : 6822, Steps : 1000/1148327, Reward : 979
Epi : 6823, Steps : 856/1149183, Reward : 833
Epi : 6824, Steps : 1000/1150183, Reward : 979
Epi : 6825, Steps : 181/1150364, Reward : 158
Epi : 6826, Steps : 806/1151170, Reward : 783
Epi : 6827, Steps : 1000/1152170, Reward : 979
Epi : 6828, Steps : 753/1152923, Reward : 730
Epi : 6829, Steps : 137/1153060, Reward : 114
Epi : 6830, Steps : 159/1153219, Reward : 136
Epi : 6831, Steps : 115/1153334, Reward : 92
Epi : 6832, Steps : 49/1153383, Reward : 26
Epi : 6833, Steps : 159/1153542, Reward : 136
Epi : 6834, Steps : 335/1153877, Reward : 312
Epi : 6835, Steps : 269/1154146, Reward : 246
Epi : 6836, Steps : 49/1154195, Reward : 26
Epi : 6837, Steps : 93/1154288, Reward : 70
Epi : 6838, Steps : 174/1154462, Reward : 151
Epi : 6839, Steps : 49/1154511, Reward : 26
Epi : 6840, Steps : 71/1154582, Reward : 48
Epi : 6841, Steps : 93/1154675, Reward : 70
Epi : 6842, Steps : 225/1154900, Reward : 202
Epi : 6843, Steps : 49/1154949, Reward : 26
Epi : 6844, Steps : 203/1155152, Reward : 180
Epi : 6845, Steps : 159/1155311, Reward : 136
Epi : 6846, Steps : 401/1155712, Reward : 378
Epi : 6847, Steps : 181/1155893, Reward : 158
Epi : 6848, Steps : 49/1155942, Reward : 26
Epi : 6849, Steps : 159/1156101, Reward : 136
Epi : 6850, Steps : 181/1156282, Reward : 158
Epi : 6851, Steps : 335/1156617, Reward : 312
Epi : 6852, Steps : 93/1156710, Reward : 70
Epi : 6853, Steps : 504/1157214, Reward : 481
Epi : 6854, Steps : 137/1157351, Reward : 114
Epi : 6855, Steps : 159/1157510, Reward : 136
Epi : 6856, Steps : 291/1157801, Reward : 268
Epi : 6857, Steps : 93/1157894, Reward : 70
Epi : 6858, Steps : 49/1157943, Reward : 26
Epi : 6859, Steps : 93/1158036, Reward : 70
Epi : 6860, Steps : 93/1158129, Reward : 70
Epi : 6861, Steps : 203/1158332, Reward : 180
Epi : 6862, Steps : 863/1159195, Reward : 840
Epi : 6863, Steps : 137/1159332, Reward : 114
Epi : 6864, Steps : 173/1159505, Reward : 150
Epi : 6865, Steps : 93/1159598, Reward : 70
Epi : 6866, Steps : 49/1159647, Reward : 26
Epi : 6867, Steps : 203/1159850, Reward : 180
Epi : 6868, Steps : 181/1160031, Reward : 158
Epi : 6869, Steps : 295/1160326, Reward : 272
Epi : 6870, Steps : 161/1160487, Reward : 138
Epi : 6871, Steps : 203/1160690, Reward : 180
Epi : 6872, Steps : 555/1161245, Reward : 532
Epi : 6873, Steps : 1000/1162245, Reward : 979
Epi : 6874, Steps : 1000/1163245, Reward : 979
Epi : 6875, Steps : 339/1163584, Reward : 316
Epi : 6876, Steps : 504/1164088, Reward : 481
Epi : 6877, Steps : 379/1164467, Reward : 356
Epi : 6878, Steps : 459/1164926, Reward : 436
Epi : 6879, Steps : 987/1165913, Reward : 964
Epi : 6880, Steps : 878/1166791, Reward : 855
Epi : 6881, Steps : 643/1167434, Reward : 620
Epi : 6882, Steps : 1000/1168434, Reward : 979
Epi : 6883, Steps : 592/1169026, Reward : 569
Epi : 6884, Steps : 636/1169662, Reward : 613
Epi : 6885, Steps : 174/1169836, Reward : 151
Epi : 6886, Steps : 130/1169966, Reward : 107
Epi : 6887, Steps : 42/1170008, Reward : 19
Epi : 6888, Steps : 64/1170072, Reward : 41
Epi : 6889, Steps : 42/1170114, Reward : 19
Epi : 6890, Steps : 200/1170314, Reward : 177
Epi : 6891, Steps : 64/1170378, Reward : 41
Epi : 6892, Steps : 42/1170420, Reward : 19
Epi : 6893, Steps : 174/1170594, Reward : 151
Epi : 6894, Steps : 86/1170680, Reward : 63
Epi : 6895, Steps : 504/1171184, Reward : 481
Epi : 6896, Steps : 350/1171534, Reward : 327
Epi : 6897, Steps : 371/1171905, Reward : 348
Epi : 6898, Steps : 372/1172277, Reward : 349
Epi : 6899, Steps : 108/1172385, Reward : 85
Epi : 6900, Steps : 42/1172427, Reward : 19
Epi : 6901, Steps : 306/1172733, Reward : 283
Epi : 6902, Steps : 306/1173039, Reward : 283
Epi : 6903, Steps : 196/1173235, Reward : 173
Epi : 6904, Steps : 262/1173497, Reward : 239
Epi : 6905, Steps : 107/1173604, Reward : 84
Epi : 6906, Steps : 42/1173646, Reward : 19
Epi : 6907, Steps : 86/1173732, Reward : 63
Epi : 6908, Steps : 130/1173862, Reward : 107
Epi : 6909, Steps : 86/1173948, Reward : 63
Epi : 6910, Steps : 1000/1174948, Reward : 979
Epi : 6911, Steps : 306/1175254, Reward : 283
Epi : 6912, Steps : 240/1175494, Reward : 217
Epi : 6913, Steps : 108/1175602, Reward : 85
Epi : 6914, Steps : 636/1176238, Reward : 613
Epi : 6915, Steps : 240/1176478, Reward : 217
Epi : 6916, Steps : 115/1176593, Reward : 92
Epi : 6917, Steps : 86/1176679, Reward : 63
Epi : 6918, Steps : 240/1176919, Reward : 217
Epi : 6919, Steps : 42/1176961, Reward : 19
Epi : 6920, Steps : 196/1177157, Reward : 173
Epi : 6921, Steps : 108/1177265, Reward : 85
Epi : 6922, Steps : 130/1177395, Reward : 107
Epi : 6923, Steps : 152/1177547, Reward : 129
Epi : 6924, Steps : 218/1177765, Reward : 195
Epi : 6925, Steps : 130/1177895, Reward : 107
Epi : 6926, Steps : 64/1177959, Reward : 41
Epi : 6927, Steps : 129/1178088, Reward : 106
Epi : 6928, Steps : 262/1178350, Reward : 239
Epi : 6929, Steps : 416/1178766, Reward : 393
Epi : 6930, Steps : 108/1178874, Reward : 85
Epi : 6931, Steps : 460/1179334, Reward : 437
Epi : 6932, Steps : 526/1179860, Reward : 503
Epi : 6933, Steps : 42/1179902, Reward : 19
Epi : 6934, Steps : 130/1180032, Reward : 107
Epi : 6935, Steps : 152/1180184, Reward : 129
Epi : 6936, Steps : 42/1180226, Reward : 19
Epi : 6937, Steps : 152/1180378, Reward : 129
Epi : 6938, Steps : 97/1180475, Reward : 74
Epi : 6939, Steps : 90/1180565, Reward : 67
Epi : 6940, Steps : 415/1180980, Reward : 392
Epi : 6941, Steps : 394/1181374, Reward : 371
Epi : 6942, Steps : 240/1181614, Reward : 217
Epi : 6943, Steps : 42/1181656, Reward : 19
Epi : 6944, Steps : 511/1182167, Reward : 488
Epi : 6945, Steps : 262/1182429, Reward : 239
Epi : 6946, Steps : 885/1183314, Reward : 862
Epi : 6947, Steps : 415/1183729, Reward : 392
Epi : 6948, Steps : 53/1183782, Reward : 30
Epi : 6949, Steps : 1000/1184782, Reward : 979
Epi : 6950, Steps : 1000/1185782, Reward : 979
Epi : 6951, Steps : 746/1186528, Reward : 723
Epi : 6952, Steps : 42/1186570, Reward : 19
Epi : 6953, Steps : 1000/1187570, Reward : 979
Epi : 6954, Steps : 361/1187931, Reward : 338
Epi : 6955, Steps : 383/1188314, Reward : 360
Epi : 6956, Steps : 97/1188411, Reward : 74
Epi : 6957, Steps : 295/1188706, Reward : 272
Epi : 6958, Steps : 867/1189573, Reward : 844
Epi : 6959, Steps : 581/1190154, Reward : 558
Epi : 6960, Steps : 291/1190445, Reward : 268
Epi : 6961, Steps : 621/1191066, Reward : 598
Epi : 6962, Steps : 1000/1192066, Reward : 979
Epi : 6963, Steps : 291/1192357, Reward : 268
Epi : 6964, Steps : 372/1192729, Reward : 349
Epi : 6965, Steps : 555/1193284, Reward : 532
Epi : 6966, Steps : 159/1193443, Reward : 136
Epi : 6967, Steps : 777/1194220, Reward : 754
Epi : 6968, Steps : 306/1194526, Reward : 283
Epi : 6969, Steps : 1000/1195526, Reward : 979
Epi : 6970, Steps : 1000/1196526, Reward : 979
Epi : 6971, Steps : 247/1196773, Reward : 224
Epi : 6972, Steps : 41/1196814, Reward : 18
Epi : 6973, Steps : 797/1197611, Reward : 774
Epi : 6974, Steps : 511/1198122, Reward : 488
Epi : 6975, Steps : 691/1198813, Reward : 668
Epi : 6976, Steps : 159/1198972, Reward : 136
Epi : 6977, Steps : 225/1199197, Reward : 202
Epi : 6978, Steps : 1000/1200197, Reward : 979
Epi : 6979, Steps : 174/1200371, Reward : 151
Epi : 6980, Steps : 41/1200412, Reward : 18
Epi : 6981, Steps : 225/1200637, Reward : 202
Epi : 6982, Steps : 108/1200745, Reward : 85
Epi : 6983, Steps : 130/1200875, Reward : 107
Epi : 6984, Steps : 273/1201148, Reward : 250
Epi : 6985, Steps : 163/1201311, Reward : 140
Epi : 6986, Steps : 393/1201704, Reward : 370
Epi : 6987, Steps : 1000/1202704, Reward : 979
Epi : 6988, Steps : 438/1203142, Reward : 415
Epi : 6989, Steps : 1000/1204142, Reward : 979
Epi : 6990, Steps : 811/1204953, Reward : 788
Epi : 6991, Steps : 203/1205156, Reward : 180
Epi : 6992, Steps : 328/1205484, Reward : 305
Epi : 6993, Steps : 357/1205841, Reward : 334
Epi : 6994, Steps : 768/1206609, Reward : 745
Epi : 6995, Steps : 293/1206902, Reward : 270
Epi : 6996, Steps : 1000/1207902, Reward : 979
Epi : 6997, Steps : 203/1208105, Reward : 180
Epi : 6998, Steps : 313/1208418, Reward : 290
Epi : 6999, Steps : 1000/1209418, Reward : 979
Epi : 7000, Steps : 885/1210303, Reward : 862
Epi : 7001, Steps : 533/1210836, Reward : 510
Epi : 7002, Steps : 1000/1211836, Reward : 979
Epi : 7003, Steps : 93/1211929, Reward : 70
Epi : 7004, Steps : 1000/1212929, Reward : 979
Epi : 7005, Steps : 174/1213103, Reward : 151
Epi : 7006, Steps : 592/1213695, Reward : 569
Epi : 7007, Steps : 856/1214551, Reward : 833
Epi : 7008, Steps : 789/1215340, Reward : 766
Epi : 7009, Steps : 1000/1216340, Reward : 979
Epi : 7010, Steps : 547/1216887, Reward : 524
Epi : 7011, Steps : 1000/1217887, Reward : 979
Epi : 7012, Steps : 85/1217972, Reward : 62
Epi : 7013, Steps : 115/1218087, Reward : 92
Epi : 7014, Steps : 93/1218180, Reward : 70
Epi : 7015, Steps : 49/1218229, Reward : 26
Epi : 7016, Steps : 137/1218366, Reward : 114
Epi : 7017, Steps : 489/1218855, Reward : 466
Epi : 7018, Steps : 856/1219711, Reward : 833
Epi : 7019, Steps : 1000/1220711, Reward : 979
Epi : 7020, Steps : 262/1220973, Reward : 239
Epi : 7021, Steps : 1000/1221973, Reward : 979
Epi : 7022, Steps : 295/1222268, Reward : 272
Epi : 7023, Steps : 273/1222541, Reward : 250
Epi : 7024, Steps : 1000/1223541, Reward : 979
Epi : 7025, Steps : 570/1224111, Reward : 547
Epi : 7026, Steps : 577/1224688, Reward : 554
Epi : 7027, Steps : 757/1225445, Reward : 734
Epi : 7028, Steps : 613/1226058, Reward : 590
Epi : 7029, Steps : 71/1226129, Reward : 48
Epi : 7030, Steps : 71/1226200, Reward : 48
Epi : 7031, Steps : 559/1226759, Reward : 536
Epi : 7032, Steps : 1000/1227759, Reward : 979
Epi : 7033, Steps : 1000/1228759, Reward : 979
Epi : 7034, Steps : 1000/1229759, Reward : 979
Epi : 7035, Steps : 416/1230175, Reward : 393
Epi : 7036, Steps : 1000/1231175, Reward : 979
Epi : 7037, Steps : 75/1231250, Reward : 52
Epi : 7038, Steps : 1000/1232250, Reward : 979
Epi : 7039, Steps : 313/1232563, Reward : 290
Epi : 7040, Steps : 115/1232678, Reward : 92
Epi : 7041, Steps : 137/1232815, Reward : 114
Epi : 7042, Steps : 93/1232908, Reward : 70
Epi : 7043, Steps : 49/1232957, Reward : 26
Epi : 7044, Steps : 489/1233446, Reward : 466
Epi : 7045, Steps : 49/1233495, Reward : 26
Epi : 7046, Steps : 489/1233984, Reward : 466
Epi : 7047, Steps : 247/1234231, Reward : 224
Epi : 7048, Steps : 49/1234280, Reward : 26
Epi : 7049, Steps : 71/1234351, Reward : 48
Epi : 7050, Steps : 203/1234554, Reward : 180
Epi : 7051, Steps : 569/1235123, Reward : 546
Epi : 7052, Steps : 1000/1236123, Reward : 979
Epi : 7053, Steps : 1000/1237123, Reward : 979
Epi : 7054, Steps : 878/1238001, Reward : 855
Epi : 7055, Steps : 1000/1239001, Reward : 979
Epi : 7056, Steps : 459/1239460, Reward : 436
Epi : 7057, Steps : 240/1239700, Reward : 217
Epi : 7058, Steps : 885/1240585, Reward : 862
Epi : 7059, Steps : 731/1241316, Reward : 708
Epi : 7060, Steps : 1000/1242316, Reward : 979
Epi : 7061, Steps : 482/1242798, Reward : 459
Epi : 7062, Steps : 1000/1243798, Reward : 979
Epi : 7063, Steps : 1000/1244798, Reward : 979
Epi : 7064, Steps : 247/1245045, Reward : 224
Epi : 7065, Steps : 240/1245285, Reward : 217
Epi : 7066, Steps : 328/1245613, Reward : 305
Epi : 7067, Steps : 41/1245654, Reward : 18
Epi : 7068, Steps : 349/1246003, Reward : 326
Epi : 7069, Steps : 203/1246206, Reward : 180
Epi : 7070, Steps : 1000/1247206, Reward : 979
Epi : 7071, Steps : 159/1247365, Reward : 136
Epi : 7072, Steps : 159/1247524, Reward : 136
Epi : 7073, Steps : 1000/1248524, Reward : 979
Epi : 7074, Steps : 328/1248852, Reward : 305
Epi : 7075, Steps : 398/1249250, Reward : 375
Epi : 7076, Steps : 46/1249296, Reward : 23
Epi : 7077, Steps : 1000/1250296, Reward : 979
Epi : 7078, Steps : 1000/1251296, Reward : 979
Epi : 7079, Steps : 283/1251579, Reward : 260
Epi : 7080, Steps : 658/1252237, Reward : 635
Epi : 7081, Steps : 460/1252697, Reward : 437
Epi : 7082, Steps : 86/1252783, Reward : 63
Epi : 7083, Steps : 504/1253287, Reward : 481
Epi : 7084, Steps : 948/1254235, Reward : 925
Epi : 7085, Steps : 1000/1255235, Reward : 979
Epi : 7086, Steps : 1000/1256235, Reward : 979
Epi : 7087, Steps : 1000/1257235, Reward : 979
Epi : 7088, Steps : 635/1257870, Reward : 612
Epi : 7089, Steps : 1000/1258870, Reward : 979
Epi : 7090, Steps : 317/1259187, Reward : 294
Epi : 7091, Steps : 1000/1260187, Reward : 979
Epi : 7092, Steps : 1000/1261187, Reward : 979
Epi : 7093, Steps : 49/1261236, Reward : 26
Epi : 7094, Steps : 643/1261879, Reward : 620
Epi : 7095, Steps : 724/1262603, Reward : 701
Epi : 7096, Steps : 196/1262799, Reward : 173
Epi : 7097, Steps : 46/1262845, Reward : 23
Epi : 7098, Steps : 63/1262908, Reward : 40
Epi : 7099, Steps : 115/1263023, Reward : 92
Epi : 7100, Steps : 1000/1264023, Reward : 979
Epi : 7101, Steps : 938/1264961, Reward : 915
Epi : 7102, Steps : 239/1265200, Reward : 216
Epi : 7103, Steps : 196/1265396, Reward : 173
Epi : 7104, Steps : 247/1265643, Reward : 224
Epi : 7105, Steps : 966/1266609, Reward : 943
Epi : 7106, Steps : 159/1266768, Reward : 136
Epi : 7107, Steps : 432/1267200, Reward : 409
Epi : 7108, Steps : 415/1267615, Reward : 392
Epi : 7109, Steps : 41/1267656, Reward : 18
Epi : 7110, Steps : 381/1268037, Reward : 358
Epi : 7111, Steps : 350/1268387, Reward : 327
Epi : 7112, Steps : 64/1268451, Reward : 41
Epi : 7113, Steps : 548/1268999, Reward : 525
Epi : 7114, Steps : 790/1269789, Reward : 767
Epi : 7115, Steps : 137/1269926, Reward : 114
Epi : 7116, Steps : 46/1269972, Reward : 23
Epi : 7117, Steps : 1000/1270972, Reward : 979
Epi : 7118, Steps : 86/1271058, Reward : 63
Epi : 7119, Steps : 269/1271327, Reward : 246
Epi : 7120, Steps : 49/1271376, Reward : 26
Epi : 7121, Steps : 313/1271689, Reward : 290
Epi : 7122, Steps : 41/1271730, Reward : 18
Epi : 7123, Steps : 269/1271999, Reward : 246
Epi : 7124, Steps : 86/1272085, Reward : 63
Epi : 7125, Steps : 687/1272772, Reward : 664
Epi : 7126, Steps : 181/1272953, Reward : 158
Epi : 7127, Steps : 599/1273552, Reward : 576
Epi : 7128, Steps : 137/1273689, Reward : 114
Epi : 7129, Steps : 108/1273797, Reward : 85
Epi : 7130, Steps : 115/1273912, Reward : 92
Epi : 7131, Steps : 789/1274701, Reward : 766
Epi : 7132, Steps : 723/1275424, Reward : 700
Epi : 7133, Steps : 709/1276133, Reward : 686
Epi : 7134, Steps : 503/1276636, Reward : 480
Epi : 7135, Steps : 1000/1277636, Reward : 979
Epi : 7136, Steps : 1000/1278636, Reward : 979
Epi : 7137, Steps : 843/1279479, Reward : 820
Epi : 7138, Steps : 723/1280202, Reward : 700
Epi : 7139, Steps : 249/1280451, Reward : 226
Epi : 7140, Steps : 137/1280588, Reward : 114
Epi : 7141, Steps : 1000/1281588, Reward : 979
Epi : 7142, Steps : 1000/1282588, Reward : 979
Epi : 7143, Steps : 269/1282857, Reward : 246
Epi : 7144, Steps : 614/1283471, Reward : 591
Epi : 7145, Steps : 1000/1284471, Reward : 979
Epi : 7146, Steps : 310/1284781, Reward : 287
Epi : 7147, Steps : 438/1285219, Reward : 415
Epi : 7148, Steps : 313/1285532, Reward : 290
Epi : 7149, Steps : 41/1285573, Reward : 18
Epi : 7150, Steps : 1000/1286573, Reward : 979
Epi : 7151, Steps : 93/1286666, Reward : 70
Epi : 7152, Steps : 437/1287103, Reward : 414
Epi : 7153, Steps : 185/1287288, Reward : 162
Epi : 7154, Steps : 134/1287422, Reward : 111
Epi : 7155, Steps : 922/1288344, Reward : 899
Epi : 7156, Steps : 41/1288385, Reward : 18
Epi : 7157, Steps : 293/1288678, Reward : 270
Epi : 7158, Steps : 1000/1289678, Reward : 979
Epi : 7159, Steps : 1000/1290678, Reward : 979
Epi : 7160, Steps : 339/1291017, Reward : 316
Epi : 7161, Steps : 922/1291939, Reward : 899
Epi : 7162, Steps : 833/1292772, Reward : 810
Epi : 7163, Steps : 643/1293415, Reward : 620
Epi : 7164, Steps : 1000/1294415, Reward : 979
Epi : 7165, Steps : 227/1294642, Reward : 204
Epi : 7166, Steps : 401/1295043, Reward : 378
Epi : 7167, Steps : 855/1295898, Reward : 832
Epi : 7168, Steps : 239/1296137, Reward : 216
Epi : 7169, Steps : 63/1296200, Reward : 40
Epi : 7170, Steps : 1000/1297200, Reward : 979
Epi : 7171, Steps : 746/1297946, Reward : 723
Epi : 7172, Steps : 1000/1298946, Reward : 979
Epi : 7173, Steps : 1000/1299946, Reward : 979
Epi : 7174, Steps : 63/1300009, Reward : 40
Epi : 7175, Steps : 156/1300165, Reward : 133
Epi : 7176, Steps : 504/1300669, Reward : 481
Epi : 7177, Steps : 1000/1301669, Reward : 979
Epi : 7178, Steps : 1000/1302669, Reward : 979
Epi : 7179, Steps : 1000/1303669, Reward : 979
Epi : 7180, Steps : 557/1304226, Reward : 534
Epi : 7181, Steps : 1000/1305226, Reward : 979
Epi : 7182, Steps : 552/1305778, Reward : 529
Epi : 7183, Steps : 731/1306509, Reward : 708
Epi : 7184, Steps : 1000/1307509, Reward : 979
Epi : 7185, Steps : 261/1307770, Reward : 238
Epi : 7186, Steps : 63/1307833, Reward : 40
Epi : 7187, Steps : 658/1308491, Reward : 635
Epi : 7188, Steps : 73/1308564, Reward : 50
Epi : 7189, Steps : 1000/1309564, Reward : 979
Epi : 7190, Steps : 843/1310407, Reward : 820
Epi : 7191, Steps : 1000/1311407, Reward : 979
Epi : 7192, Steps : 41/1311448, Reward : 18
Epi : 7193, Steps : 139/1311587, Reward : 116
Epi : 7194, Steps : 49/1311636, Reward : 26
Epi : 7195, Steps : 975/1312611, Reward : 952
Epi : 7196, Steps : 283/1312894, Reward : 260
Epi : 7197, Steps : 205/1313099, Reward : 182
Epi : 7198, Steps : 1000/1314099, Reward : 979
Epi : 7199, Steps : 797/1314896, Reward : 774
Epi : 7200, Steps : 570/1315466, Reward : 547
Epi : 7201, Steps : 1000/1316466, Reward : 979
Epi : 7202, Steps : 665/1317131, Reward : 642
Epi : 7203, Steps : 929/1318060, Reward : 906
Epi : 7204, Steps : 394/1318454, Reward : 371
Epi : 7205, Steps : 93/1318547, Reward : 70
Epi : 7206, Steps : 753/1319300, Reward : 730
Epi : 7207, Steps : 437/1319737, Reward : 414
Epi : 7208, Steps : 293/1320030, Reward : 270
Epi : 7209, Steps : 174/1320204, Reward : 151
Epi : 7210, Steps : 86/1320290, Reward : 63
Epi : 7211, Steps : 271/1320561, Reward : 248
Epi : 7212, Steps : 547/1321108, Reward : 524
Epi : 7213, Steps : 225/1321333, Reward : 202
Epi : 7214, Steps : 533/1321866, Reward : 510
Epi : 7215, Steps : 328/1322194, Reward : 305
Epi : 7216, Steps : 745/1322939, Reward : 722
Epi : 7217, Steps : 1000/1323939, Reward : 979
Epi : 7218, Steps : 636/1324575, Reward : 613
Epi : 7219, Steps : 64/1324639, Reward : 41
Epi : 7220, Steps : 328/1324967, Reward : 305
Epi : 7221, Steps : 130/1325097, Reward : 107
Epi : 7222, Steps : 218/1325315, Reward : 195
Epi : 7223, Steps : 218/1325533, Reward : 195
Epi : 7224, Steps : 218/1325751, Reward : 195
Epi : 7225, Steps : 284/1326035, Reward : 261
Epi : 7226, Steps : 218/1326253, Reward : 195
Epi : 7227, Steps : 724/1326977, Reward : 701
Epi : 7228, Steps : 64/1327041, Reward : 41
Epi : 7229, Steps : 41/1327082, Reward : 18
Epi : 7230, Steps : 711/1327793, Reward : 688
Epi : 7231, Steps : 203/1327996, Reward : 180
Epi : 7232, Steps : 1000/1328996, Reward : 979
Epi : 7233, Steps : 376/1329372, Reward : 353
Epi : 7234, Steps : 41/1329413, Reward : 18
Epi : 7235, Steps : 1000/1330413, Reward : 979
Epi : 7236, Steps : 173/1330586, Reward : 150
Epi : 7237, Steps : 372/1330958, Reward : 349
Epi : 7238, Steps : 643/1331601, Reward : 620
Epi : 7239, Steps : 460/1332061, Reward : 437
Epi : 7240, Steps : 1000/1333061, Reward : 979
Epi : 7241, Steps : 1000/1334061, Reward : 979
Epi : 7242, Steps : 1000/1335061, Reward : 979
Epi : 7243, Steps : 1000/1336061, Reward : 979
Epi : 7244, Steps : 679/1336740, Reward : 656
Epi : 7245, Steps : 93/1336833, Reward : 70
Epi : 7246, Steps : 388/1337221, Reward : 365
Epi : 7247, Steps : 1000/1338221, Reward : 979
Epi : 7248, Steps : 225/1338446, Reward : 202
Epi : 7249, Steps : 394/1338840, Reward : 371
Epi : 7250, Steps : 922/1339762, Reward : 899
Epi : 7251, Steps : 108/1339870, Reward : 85
Epi : 7252, Steps : 1000/1340870, Reward : 979
Epi : 7253, Steps : 288/1341158, Reward : 265
Epi : 7254, Steps : 1000/1342158, Reward : 979
Epi : 7255, Steps : 1000/1343158, Reward : 979
Epi : 7256, Steps : 85/1343243, Reward : 62
Epi : 7257, Steps : 41/1343284, Reward : 18
Epi : 7258, Steps : 130/1343414, Reward : 107
Epi : 7259, Steps : 130/1343544, Reward : 107
Epi : 7260, Steps : 86/1343630, Reward : 63
Epi : 7261, Steps : 42/1343672, Reward : 19
Epi : 7262, Steps : 152/1343824, Reward : 129
Epi : 7263, Steps : 85/1343909, Reward : 62
Epi : 7264, Steps : 42/1343951, Reward : 19
Epi : 7265, Steps : 328/1344279, Reward : 305
Epi : 7266, Steps : 64/1344343, Reward : 41
Epi : 7267, Steps : 269/1344612, Reward : 246
Epi : 7268, Steps : 196/1344808, Reward : 173
Epi : 7269, Steps : 130/1344938, Reward : 107
Epi : 7270, Steps : 251/1345189, Reward : 228
Epi : 7271, Steps : 306/1345495, Reward : 283
Epi : 7272, Steps : 262/1345757, Reward : 239
Epi : 7273, Steps : 49/1345806, Reward : 26
Epi : 7274, Steps : 42/1345848, Reward : 19
Epi : 7275, Steps : 240/1346088, Reward : 217
Epi : 7276, Steps : 159/1346247, Reward : 136
Epi : 7277, Steps : 42/1346289, Reward : 19
Epi : 7278, Steps : 42/1346331, Reward : 19
Epi : 7279, Steps : 42/1346373, Reward : 19
Epi : 7280, Steps : 108/1346481, Reward : 85
Epi : 7281, Steps : 240/1346721, Reward : 217
Epi : 7282, Steps : 130/1346851, Reward : 107
Epi : 7283, Steps : 130/1346981, Reward : 107
Epi : 7284, Steps : 152/1347133, Reward : 129
Epi : 7285, Steps : 504/1347637, Reward : 481
Epi : 7286, Steps : 64/1347701, Reward : 41
Epi : 7287, Steps : 284/1347985, Reward : 261
Epi : 7288, Steps : 284/1348269, Reward : 261
Epi : 7289, Steps : 42/1348311, Reward : 19
Epi : 7290, Steps : 64/1348375, Reward : 41
Epi : 7291, Steps : 130/1348505, Reward : 107
Epi : 7292, Steps : 196/1348701, Reward : 173
Epi : 7293, Steps : 262/1348963, Reward : 239
Epi : 7294, Steps : 42/1349005, Reward : 19
Epi : 7295, Steps : 64/1349069, Reward : 41
Epi : 7296, Steps : 222/1349291, Reward : 199
Epi : 7297, Steps : 64/1349355, Reward : 41
Epi : 7298, Steps : 152/1349507, Reward : 129
Epi : 7299, Steps : 196/1349703, Reward : 173
Epi : 7300, Steps : 108/1349811, Reward : 85
